TransactionID,Sale_Date,Sale_Time,CustomerID,Gender,Customer_Age,Product_Category,Quantity_Sold,Unit_Price,Cost_Of_Goods_Sold,Total_Revenue
1000001048,12-07-2021,19:14,10003,Male,54,Furniture,3,1300,93,3900
1000001049,16-05-2020,06:36,1000143,Female,54,Furniture,2,1500,125,3000
1000001050,10-12-2020,20:15,100024,Female,27,Personal care,3,125,11.25,375
1000001051,13-09-2021,17:47,1000104,Male,27,Personal care,3,125,25,375
1000001052,12-02-2020,06:12,100094,Female,36,Personal care,1,1300,120,1300
1000001053,10-02-2021,21:13,100040,Male,34,Furniture,2,150,20.5,300
1000001054,10-01-2020,09:24,100049,Female,38,Furniture,3,1500,140,4500
1000001055,23-10-2020,21:35,100097,Male,31,Personal care,4,130,37.5,520
1000001056,17-04-2020,19:46,100054,Female,26,Pharmaceuticals,3,1300,114,3900
1000001057,19-09-2021,22:31,1000114,Female,63,Personal care,1,130,15.9,130
1000001058,30-10-2020,18:31,1000100,Male,18,Pharmaceuticals,4,1300,153,5200
1000001059,12-07-2020,22:05,100089,Male,62,Pharmaceuticals,1,150,12.5,150
1000001060,12-11-2020,18:29,100071,Male,30,Personal care,3,150,57,450
1000001061,18-09-2021,07:56,10003,Male,21,Personal care,4,150,12.5,600
1000001062,20-12-2020,16:05,100069,Male,18,Personal care,2,150,21.5,300
1000001063,04-08-2020,10:26,100056,Male,57,Furniture,2,125,11,250
1000001064,14-04-2020,10:38,100049,Male,49,Pharmaceuticals,4,125,13.75,500
1000001065,24-10-2021,15:16,100076,Male,51,Furniture,4,1500,175,6000
1000001066,06-10-2021,18:11,10004,Female,45,Furniture,1,130,8.4,130
1000001067,03-10-2021,17:01,1000105,Female,48,Personal care,4,1300,129,5200
1000001068,14-09-2020,10:11,1000136,Male,25,Furniture,1,1300,111,1300
1000001069,13-10-2021,19:05,10002,Female,56,Personal care,3,125,6.75,375
1000001070,14-07-2020,11:12,1000102,Female,43,Pharmaceuticals,1,1300,120,1300
1000001071,21-09-2021,17:38,1000155,Female,51,Personal care,4,125,6.75,500
1000001072,24-02-2021,18:10,10004,Female,20,Furniture,4,1500,180,6000
1000001073,21-02-2020,18:16,100082,Male,29,Furniture,3,130,15.3,390
1000001074,04-10-2020,20:18,100067,Female,18,Personal care,4,1500,230,6000
1000001075,14-09-2020,19:17,100092,Male,61,Personal care,4,150,21.5,600
1000001076,14-07-2021,11:09,100099,Female,22,Furniture,2,150,15,300
1000001077,16-12-2020,18:45,1000141,Female,47,Pharmaceuticals,2,150,15,300
1000001078,04-05-2021,22:20,100016,Female,47,Pharmaceuticals,3,1500,125,4500
1000001079,21-08-2021,06:45,10001,Male,34,Personal care,1,1300,117,1300
1000001080,08-12-2020,13:31,100070,Female,64,Pharmaceuticals,2,130,13.2,260
1000001081,27-06-2021,22:23,10005,Male,40,Furniture,1,150,17,150
1000001082,22-10-2020,15:56,1000111,Female,32,Personal care,4,150,27.5,600
1000001083,30-09-2020,15:46,100099,Male,54,Furniture,2,150,17.5,300
1000001084,23-10-2020,20:37,100093,Female,38,Furniture,3,130,7.8,390
1000001085,12-08-2020,09:29,100076,Male,31,Pharmaceuticals,3,150,17,450
1000001086,14-09-2021,19:50,100084,Male,19,Personal care,3,130,16.5,390
1000001087,08-11-2020,23:00,100081,Female,28,Personal care,2,150,15,300
1000001088,14-09-2021,07:00,10006,Male,56,Pharmaceuticals,1,1500,155,1500
1000001089,21-10-2021,18:44,1000108,Female,55,Furniture,4,1500,555,6000
1000001090,18-02-2021,19:54,10004,Female,51,Furniture,1,130,7.5,130
1000001091,15-07-2021,08:46,1000139,Female,55,Furniture,1,1500,235,1500
1000001092,03-05-2020,20:15,100058,Female,51,Furniture,4,130,31.5,520
1000001093,06-11-2021,17:26,100087,Female,35,Personal care,4,1500,270,6000
1000001094,15-06-2021,20:34,10001,Female,47,Personal care,2,1500,210,3000
1000001095,05-09-2020,17:56,100056,Female,32,Pharmaceuticals,2,130,9.9,260
1000001096,01-12-2020,14:49,100082,Female,44,Pharmaceuticals,2,1300,138,2600
1000001097,26-12-2020,20:53,100086,Female,51,Personal care,2,1500,485,3000
1000001098,06-07-2021,22:34,10003,Female,55,Personal care,2,150,19.5,300
1000001099,24-12-2020,12:41,100056,Female,50,Furniture,4,1300,162,5200
1000001100,20-01-2021,18:15,1000136,Male,41,Furniture,1,130,13.2,130
1000001101,17-05-2020,07:47,100015,Male,32,Pharmaceuticals,2,1300,132,2600
1000001102,21-08-2021,18:04,10005,Female,47,Personal care,2,125,6.5,250
1000001103,14-02-2020,07:11,100061,Female,59,Pharmaceuticals,1,125,6.75,125
1000001104,11-07-2020,20:13,100070,Female,34,Personal care,2,1500,150,3000
1000001105,12-11-2020,19:09,100019,Female,22,Furniture,1,1500,270,1500
1000001106,12-08-2021,17:50,10003,Female,46,Pharmaceuticals,1,150,14,150
1000001107,31-12-2020,11:14,100062,Female,21,Pharmaceuticals,4,1300,102,5200
1000001108,08-07-2021,10:27,10001,Female,27,Personal care,3,125,10,375
1000001109,13-12-2021,22:13,1000114,Female,34,Furniture,4,1500,590,6000
1000001110,26-10-2020,19:14,100062,Male,27,Pharmaceuticals,3,1300,114,3900
1000001111,30-04-2021,21:34,10002,Female,34,Furniture,3,1500,185,4500
1000001112,22-12-2020,17:11,100094,Male,37,Pharmaceuticals,3,1500,180,4500
1000001113,08-12-2021,17:41,1000141,Female,41,Furniture,2,125,27.75,250
1000001114,18-08-2020,22:19,1000100,Female,22,Personal care,4,125,12,500
1000001115,21-09-2021,17:41,100099,Male,51,Pharmaceuticals,3,1500,180,4500
1000001116,15-08-2020,22:26,1000145,Female,23,Pharmaceuticals,1,130,12.3,130
1000001117,11-09-2021,07:48,1000144,Male,19,Furniture,2,1500,210,3000
1000001118,13-10-2021,17:24,10001,Female,30,Furniture,4,1500,170,6000
1000001119,19-11-2021,09:36,10001,Female,60,Pharmaceuticals,3,150,25.5,450
1000001120,02-03-2021,19:32,10004,Male,60,Personal care,1,150,26.5,150
1000001121,23-11-2020,21:10,100095,Female,28,Furniture,4,150,50.5,600
1000001122,07-09-2020,19:53,1000138,Male,64,Furniture,4,130,31.8,520
1000001123,11-12-2021,21:04,10001,Female,40,Furniture,2,130,10.8,260
1000001124,06-10-2021,20:04,100083,Male,33,Pharmaceuticals,4,1500,515,6000
1000001125,12-11-2021,17:51,100079,Male,48,Pharmaceuticals,2,150,21.5,300
1000001126,12-09-2020,17:12,100062,Female,28,Pharmaceuticals,3,130,28.8,390
1000001127,15-03-2020,19:26,100087,Female,33,Pharmaceuticals,2,125,13,250
1000001128,04-01-2020,17:35,100060,Male,25,Personal care,1,1500,135,1500
1000001129,08-09-2021,21:46,10001,Female,21,Personal care,2,1300,156,2600
1000001130,20-02-2021,09:03,100028,Female,57,Pharmaceuticals,1,1500,180,1500
1000001131,31-12-2020,19:16,1000130,Female,21,Personal care,2,1300,336,2600
1000001132,07-11-2021,17:27,100014,Male,42,Furniture,4,150,59,600
1000001133,05-03-2020,06:42,100058,Male,20,Furniture,3,1300,159,3900
1000001134,05-08-2020,09:04,1000106,Male,49,Furniture,1,150,24,150
1000001135,14-01-2020,08:16,1000124,Male,20,Pharmaceuticals,2,125,12.5,250
1000001136,02-07-2021,08:41,100093,Male,44,Furniture,2,1300,81,2600
1000001137,05-11-2020,22:34,1000104,Male,46,Personal care,2,1500,145,3000
1000001138,16-10-2021,11:59,100027,Male,49,Pharmaceuticals,4,150,14.5,600
1000001139,21-12-2021,14:23,100087,Male,36,Personal care,4,1500,230,6000
1000001140,22-05-2020,19:26,1000154,Male,38,Furniture,1,130,15.9,130
1000001141,17-09-2021,19:13,100065,Female,22,Furniture,1,150,58,150
1000001142,09-11-2020,09:49,10002,Male,35,Furniture,4,1300,114,5200
1000001143,01-05-2021,21:10,100023,Female,45,Pharmaceuticals,1,150,15,150
1000001144,30-12-2020,21:27,1000148,Female,59,Personal care,3,1500,125,4500
1000001145,01-09-2021,19:19,100087,Female,39,Pharmaceuticals,3,125,31,375
1000001146,09-10-2021,21:11,100052,Male,38,Pharmaceuticals,4,150,60,600
1000001147,25-11-2021,22:14,100035,Male,23,Furniture,1,1300,330,1300
1000001148,11-08-2021,22:04,10002,Male,18,Pharmaceuticals,2,130,10.8,260
1000001149,14-09-2021,19:23,100098,Male,22,Pharmaceuticals,3,125,29.75,375
1000001150,22-08-2020,10:04,100077,Female,,Furniture,4,130,10.2,520
1000001151,12-12-2020,14:48,100099,Male,29,Pharmaceuticals,1,150,26,150
1000001152,26-12-2020,07:48,100087,Male,43,Furniture,4,1500,170,6000
1000001153,24-09-2020,12:30,100091,Male,63,Furniture,2,1500,265,3000
1000001154,16-12-2021,21:44,100029,Male,51,Furniture,3,1300,291,3900
1000001155,03-12-2021,18:22,10003,Male,31,Furniture,4,1500,255,6000
1000001156,26-12-2020,21:10,100068,Female,43,Pharmaceuticals,4,125,13.5,500
1000001157,23-12-2020,21:24,100081,Male,62,Furniture,4,1500,270,6000
1000001158,24-02-2020,09:29,100077,Female,44,Furniture,2,1300,138,2600
1000001159,02-04-2021,18:08,100041,Male,26,Pharmaceuticals,4,150,18,600
1000001160,20-08-2021,19:20,1000105,Female,43,Pharmaceuticals,2,150,14,300
1000001161,29-06-2021,11:06,100030,Male,64,Personal care,2,1500,160,3000
1000001162,13-07-2020,17:08,1000101,Male,39,Pharmaceuticals,2,130,12.6,260
1000001163,04-05-2020,10:52,1000120,Female,64,Pharmaceuticals,3,150,27,450
1000001164,07-04-2021,20:53,10001,Female,47,Personal care,3,1500,245,4500
1000001165,01-12-2021,17:04,100029,Female,60,Pharmaceuticals,4,1300,291,5200
1000001166,19-07-2021,07:45,100065,Male,34,Pharmaceuticals,4,1500,245,6000
1000001167,29-09-2021,21:21,10009,Female,43,Pharmaceuticals,3,150,54,450
1000001168,10-07-2020,07:56,100068,Male,53,Pharmaceuticals,1,1300,150,1300
1000001169,25-09-2020,17:12,1000101,Male,18,Personal care,3,1500,255,4500
1000001170,06-01-2021,17:13,100096,Female,25,Pharmaceuticals,2,125,8,250
1000001171,05-10-2020,21:05,100087,Female,52,Pharmaceuticals,3,1300,84,3900
1000001172,19-10-2020,21:12,1000150,Male,32,Personal care,2,125,28.5,250
1000001173,04-12-2020,21:03,100070,Male,64,Furniture,4,130,15,520
1000001174,17-05-2021,06:55,10002,Female,39,Personal care,1,1300,132,1300
1000001175,02-06-2021,06:38,1000103,Female,31,Furniture,4,125,11.5,500
1000001176,04-01-2021,20:33,100034,Female,43,Personal care,2,150,21,300
1000001177,20-02-2021,09:19,100089,Male,45,Personal care,2,150,15,300
1000001178,29-12-2021,21:15,1000137,Male,40,Pharmaceuticals,2,130,33,260
1000001179,12-12-2021,17:28,1000122,Male,31,Furniture,1,1300,354,1300
1000001180,06-01-2020,08:53,100085,Male,41,Pharmaceuticals,3,1300,129,3900
1000001181,06-11-2020,18:28,100084,Male,19,Furniture,4,1300,354,5200
1000001182,03-01-2021,21:26,100014,Male,62,Personal care,4,130,12.9,520
1000001183,28-12-2020,17:10,100054,Female,43,Personal care,3,1300,342,3900
1000001184,12-02-2020,08:28,100023,Male,31,Furniture,4,150,27.5,600
1000001185,04-10-2020,10:28,1000153,Male,24,Pharmaceuticals,1,125,10.25,125
1000001186,10-09-2021,18:24,10005,Male,20,Pharmaceuticals,4,150,18.5,600
1000001187,07-07-2021,17:05,100052,Female,64,Pharmaceuticals,2,150,12.5,300
1000001188,04-06-2021,22:43,10002,Male,40,Pharmaceuticals,3,125,10.75,375
1000001189,07-12-2020,06:08,1000104,Male,63,Personal care,1,150,20.5,150
1000001190,29-09-2021,21:00,10004,Female,60,Personal care,3,130,10.8,390
1000001191,25-09-2021,17:20,100088,Male,64,Personal care,1,125,25,125
1000001192,29-03-2020,08:41,100037,Male,62,Personal care,2,150,20.5,300
1000001193,11-05-2020,11:31,100050,Male,35,Personal care,3,1500,145,4500
1000001194,09-10-2021,22:06,1000130,Male,55,Pharmaceuticals,4,150,61.5,600
1000001195,21-09-2020,07:07,100055,Male,52,Pharmaceuticals,1,130,12,130
1000001196,31-12-2020,21:18,100093,Female,32,Pharmaceuticals,3,1300,306,3900
1000001197,13-08-2020,10:07,100077,Female,42,Pharmaceuticals,4,150,19,600
1000001198,07-08-2020,10:43,1000147,Female,54,Personal care,3,1300,159,3900
1000001199,16-12-2021,17:46,1000110,Male,45,Personal care,3,1500,190,4500
1000001200,18-10-2021,19:04,100020,Male,27,Personal care,3,150,54.5,450
1000001201,31-10-2021,17:28,1000115,Male,56,Furniture,1,125,27.75,125
1000001202,13-11-2021,06:56,100089,Female,34,Pharmaceuticals,4,1300,144,5200
1000001203,26-11-2021,18:36,10002,Male,56,Pharmaceuticals,2,1500,145,3000
1000001204,10-12-2021,19:24,100072,Male,39,Personal care,1,125,27.5,125
1000001205,25-11-2020,19:19,100097,Female,43,Pharmaceuticals,1,125,7.25,125
1000001206,14-05-2021,19:45,100068,Male,61,Pharmaceuticals,1,125,8.5,125
1000001207,30-06-2021,21:48,10003,Female,42,Personal care,2,125,10,250
1000001208,15-10-2020,17:44,10009,Female,34,Furniture,4,150,47.5,600
1000001209,06-12-2020,12:37,100055,Female,30,Furniture,4,150,23,600
1000001210,10-03-2021,10:02,10005,Male,37,Furniture,4,150,12.5,600
1000001211,22-11-2021,14:59,100082,Male,42,Personal care,3,1500,235,4500
1000001212,16-03-2020,18:05,1000142,Male,21,Pharmaceuticals,3,1500,265,4500
1000001213,21-06-2021,17:23,100041,Male,27,Personal care,3,1500,185,4500
1000001214,18-11-2021,14:24,100050,Male,20,Personal care,2,130,11.1,260
1000001215,19-11-2020,20:44,1000107,Male,58,Pharmaceuticals,3,1500,130,4500
1000001216,01-03-2021,22:53,100023,Male,62,Furniture,2,150,13,300
1000001217,16-10-2021,19:28,100070,Female,35,Furniture,4,150,18,600
1000001218,25-10-2021,22:11,100030,Male,64,Personal care,3,130,34.2,390
1000001219,02-11-2020,21:47,1000149,Female,53,Furniture,3,130,11.1,390
1000001220,29-06-2020,11:16,100047,Male,64,Personal care,1,1500,240,1500
1000001221,14-09-2021,22:57,10005,Male,39,Personal care,2,1300,114,2600
1000001222,17-09-2021,18:15,10003,Male,51,Pharmaceuticals,4,130,11.1,520
1000001223,20-02-2020,07:40,1000106,Female,64,Pharmaceuticals,1,125,9.75,125
1000001224,20-01-2020,17:10,1000103,Female,25,Pharmaceuticals,1,150,20,150
1000001225,02-02-2020,09:51,1000137,Female,57,Personal care,,,,
1000001226,30-11-2021,17:52,1000102,Female,61,Pharmaceuticals,1,150,51,150
1000001227,01-10-2021,20:09,1000103,Male,36,Furniture,2,150,47.5,300
1000001228,24-06-2021,21:37,10005,Female,59,Furniture,2,130,11.4,260
1000001229,02-11-2021,21:08,100062,Male,58,Personal care,3,130,34.5,390
1000001230,04-12-2021,21:24,10001,Male,54,Personal care,1,125,13.25,125
1000001231,29-01-2020,07:05,100012,Female,23,Pharmaceuticals,3,150,23,450
1000001232,23-05-2020,08:05,1000146,Female,43,Personal care,1,125,6.25,125
1000001233,01-10-2021,16:20,100079,Female,51,Personal care,2,1300,117,2600
1000001234,07-09-2021,17:46,100078,Female,62,Furniture,2,125,8.25,250
1000001235,04-04-2020,06:44,100087,Female,23,Furniture,2,1500,220,3000
1000001236,09-08-2021,18:19,10004,Female,54,Pharmaceuticals,1,125,8.75,125
1000001237,23-02-2020,09:20,100048,Female,50,Personal care,2,1500,215,3000
1000001238,17-09-2020,07:38,1000129,Female,39,Personal care,1,1500,165,1500
1000001239,08-07-2020,20:42,1000134,Male,38,Furniture,3,1500,255,4500
1000001240,07-08-2020,07:42,1000144,Female,23,Personal care,1,1300,90,1300
1000001241,10-09-2021,17:28,100026,Female,23,Furniture,3,125,24.5,375
1000001242,27-11-2021,18:32,10005,Male,21,Pharmaceuticals,1,125,11.25,125
1000001243,08-12-2021,17:11,10004,Female,47,Furniture,3,1300,138,3900
1000001244,11-12-2020,16:47,1000100,Male,28,Personal care,2,150,19.5,300
1000001245,25-10-2020,20:47,1000129,Male,47,Pharmaceuticals,3,130,36,390
1000001246,26-04-2021,22:54,10003,Female,48,Furniture,2,125,11.5,250
1000001247,02-09-2021,18:17,100078,Male,41,Furniture,2,130,35.7,260
1000001248,08-09-2020,08:20,100068,Male,26,Pharmaceuticals,3,1300,111,3900
1000001249,10-12-2020,21:44,100095,Male,20,Pharmaceuticals,1,150,60,150
1000001250,19-11-2020,20:39,100096,Male,48,Furniture,1,150,48.5,150
1000001251,11-09-2020,21:08,1000137,Female,57,Personal care,4,150,57.5,600
1000001252,30-12-2021,20:18,10005,Male,54,Furniture,1,1300,117,1300
1000001253,03-12-2021,19:58,1000108,Female,53,Pharmaceuticals,4,1500,605,6000
1000001254,12-04-2021,18:24,100086,Male,41,Furniture,1,1500,180,1500
1000001255,20-01-2021,07:08,10004,Male,48,Pharmaceuticals,1,130,7.8,130
1000001256,05-11-2020,09:58,100029,Male,23,Pharmaceuticals,2,1500,190,3000
1000001257,10-05-2020,11:55,100029,Male,19,Personal care,4,1500,255,6000
1000001258,03-12-2020,20:27,100064,Female,37,Pharmaceuticals,1,150,21.5,150
1000001259,03-11-2020,17:31,1000105,Female,45,Pharmaceuticals,4,150,21,600
1000001260,19-07-2021,17:26,1000117,Male,28,Personal care,2,130,13.5,260
1000001261,27-09-2020,21:19,1000116,Male,21,Pharmaceuticals,2,125,6.25,250
1000001262,13-08-2020,20:33,1000127,Female,32,Personal care,4,130,8.4,520
1000001263,07-09-2020,20:49,100047,Male,23,Personal care,2,130,35.4,260
1000001264,27-05-2020,09:23,100082,Male,47,Pharmaceuticals,3,1300,123,3900
1000001265,05-11-2020,14:35,100086,Male,55,Pharmaceuticals,3,1300,111,3900
1000001266,03-09-2021,20:08,100079,Female,19,Furniture,2,130,15.6,260
1000001267,23-12-2020,21:03,100091,Female,32,Personal care,3,130,9.6,390
1000001268,09-06-2020,09:33,100015,Female,28,Furniture,1,130,14.1,130
1000001269,01-01-2020,08:09,100071,Male,25,Pharmaceuticals,4,1500,145,6000
1000001270,25-08-2020,22:54,100084,Male,43,Furniture,1,1300,108,1300
1000001271,19-01-2020,19:31,100027,Female,62,Personal care,4,130,9,520
1000001272,14-04-2020,11:59,100066,Female,61,Furniture,2,150,17,300
1000001273,20-06-2021,20:39,10001,Female,22,Personal care,1,150,25.5,150
1000001274,06-10-2021,09:01,10002,Female,23,Pharmaceuticals,2,1500,185,3000
1000001275,02-03-2021,08:48,10005,Male,43,Pharmaceuticals,2,1500,250,3000
1000001276,11-10-2020,18:54,1000140,Female,21,Personal care,4,125,27,500
1000001277,17-10-2021,21:20,100080,Male,36,Pharmaceuticals,4,125,12.75,500
1000001278,19-07-2021,06:19,100028,Female,37,Pharmaceuticals,4,125,6.75,500
1000001279,21-04-2020,22:55,1000116,Male,50,Pharmaceuticals,1,1500,170,1500
1000001280,24-08-2021,09:15,1000116,Female,37,Pharmaceuticals,3,1500,255,4500
1000001281,14-03-2021,19:34,10004,Female,29,Personal care,4,1500,165,6000
1000001282,20-02-2021,20:05,100023,Female,64,Furniture,4,150,48.5,600
1000001283,14-10-2021,20:15,10001,Female,18,Furniture,1,1500,130,1500
1000001284,16-12-2020,11:43,1000145,Male,43,Pharmaceuticals,4,150,18,600
1000001285,01-06-2021,21:55,1000130,Female,31,Furniture,1,125,12.25,125
1000001286,26-12-2020,17:23,1000111,Male,55,Furniture,2,125,28.5,250
1000001287,13-09-2020,08:03,1000120,Male,54,Pharmaceuticals,4,125,7,500
1000001288,05-04-2020,11:56,100026,Male,28,Pharmaceuticals,4,130,9,520
1000001289,10-10-2021,19:35,100083,Male,53,Furniture,2,130,16.2,260
1000001290,30-12-2020,22:40,100066,Female,30,Personal care,2,1300,318,2600
1000001291,04-04-2020,11:19,100072,Male,60,Pharmaceuticals,2,1300,153,2600
1000001292,15-05-2020,08:20,100088,Male,20,Personal care,4,1300,90,5200
1000001293,01-07-2021,18:52,10003,Male,50,Furniture,3,130,14.1,390
1000001294,24-01-2021,11:24,10008,Female,23,Pharmaceuticals,3,130,10.5,390
1000001295,04-11-2021,19:28,100086,Female,27,Personal care,3,1300,81,3900
1000001296,26-11-2020,20:42,100045,Female,22,Pharmaceuticals,4,1300,342,5200
1000001297,20-10-2021,22:32,100021,Female,40,Furniture,2,1500,535,3000
1000001298,02-05-2021,19:51,10001,Male,27,Personal care,4,1300,120,5200
1000001299,08-05-2020,18:58,100011,Male,61,Furniture,2,1500,250,3000
1000001300,08-08-2020,08:57,10007,Female,19,Furniture,4,150,24,600
1000001301,24-09-2021,09:58,100070,Male,30,Pharmaceuticals,4,130,10.5,520
1000001302,21-12-2020,17:55,100020,Male,57,Personal care,2,1300,102,2600
1000001303,19-03-2020,08:59,100058,Male,19,Furniture,3,130,15,390
1000001304,26-09-2020,22:19,10004,Female,37,Furniture,2,130,9.3,260
1000001305,05-04-2021,18:24,10005,Female,18,Personal care,1,130,7.8,130
1000001306,11-11-2021,20:57,1000122,Male,54,Furniture,1,150,18.5,150
1000001307,29-01-2020,22:11,100068,Female,26,Furniture,2,125,11.75,250
1000001308,19-06-2021,22:39,100091,Female,34,Personal care,4,1300,150,5200
1000001309,30-09-2020,16:50,100093,Female,26,Personal care,1,125,9.5,125
1000001310,29-10-2020,21:31,100074,Female,28,Personal care,1,125,24.75,125
1000001311,24-11-2021,15:22,100084,Female,32,Personal care,4,125,9.25,500
1000001312,03-12-2020,17:28,100073,Male,41,Pharmaceuticals,4,130,29.1,520
1000001313,04-06-2021,09:22,100010,Female,55,Personal care,3,1500,170,4500
1000001314,23-05-2021,10:26,10002,Male,52,Pharmaceuticals,4,130,16.2,520
1000001315,31-08-2020,20:52,100014,Male,47,Pharmaceuticals,2,130,12.9,260
1000001316,21-07-2021,17:11,10001,Female,48,Pharmaceuticals,2,125,11.75,250
1000001317,25-08-2020,08:02,1000144,Male,22,Furniture,3,130,12,390
1000001318,25-12-2020,22:57,100055,Male,61,Pharmaceuticals,1,125,27,125
1000001319,25-11-2021,17:17,100076,Male,31,Pharmaceuticals,1,1500,585,1500
1000001320,02-11-2020,11:55,1000102,Female,28,Furniture,4,1300,84,5200
1000001321,23-04-2021,22:54,1000155,Female,26,Furniture,2,125,10.5,250
1000001322,14-11-2020,09:56,100010,Male,51,Furniture,1,1500,250,1500
1000001323,15-08-2020,10:49,1000136,Female,29,Personal care,3,1300,114,3900
1000001324,25-09-2021,20:29,100056,Female,52,Furniture,3,150,55,450
1000001325,11-10-2020,19:47,100018,Female,52,Furniture,2,125,26.75,250
1000001326,01-09-2021,22:35,100066,Female,18,Pharmaceuticals,3,125,28.75,375
1000001327,23-12-2021,21:16,1000118,Male,57,Furniture,3,150,58,450
1000001328,10-12-2021,07:49,100060,Male,39,Personal care,2,150,24.5,300
1000001329,27-01-2020,10:39,1000119,Female,46,Furniture,4,125,9.25,500
1000001330,24-11-2021,17:49,100020,Female,25,Personal care,4,150,48,600
1000001331,15-05-2020,09:29,100036,Male,28,Furniture,3,130,13.8,390
1000001332,04-12-2021,10:02,1000146,Male,58,Furniture,4,1300,123,5200
1000001333,01-11-2020,11:38,1000151,Female,54,Furniture,4,1300,165,5200
1000001334,21-09-2020,20:37,100060,Male,31,Furniture,3,1300,366,3900
1000001335,27-05-2020,08:45,1000117,Female,47,Personal care,4,130,8.7,520
1000001336,23-09-2020,13:27,100074,Female,52,Personal care,3,150,21.5,450
1000001337,21-07-2021,19:56,10002,Male,38,Pharmaceuticals,1,1500,225,1500
1000001338,25-01-2020,19:55,100031,Male,54,Personal care,2,150,19,300
1000001339,10-11-2020,10:34,1000132,Female,22,Furniture,2,125,7.5,250
1000001340,30-10-2021,20:55,100092,Female,36,Pharmaceuticals,4,1300,348,5200
1000001341,30-01-2021,22:10,10001,Male,31,Pharmaceuticals,4,150,21,600
1000001342,18-09-2020,23:00,1000114,Female,43,Pharmaceuticals,4,1500,485,6000
1000001343,21-10-2021,20:10,100087,Male,21,Furniture,2,125,28.5,250
1000001344,18-12-2020,06:12,1000144,Female,42,Personal care,1,130,11.1,130
1000001345,29-09-2020,17:50,100098,Male,62,Furniture,1,130,11.4,130
1000001346,10-04-2020,10:01,1000112,Male,59,Pharmaceuticals,2,1500,130,3000
1000001347,21-11-2021,21:55,10007,Male,42,Furniture,1,125,13,125
1000001348,25-10-2021,17:21,100079,Female,35,Furniture,2,1300,87,2600
1000001349,08-12-2021,21:57,1000112,Female,57,Personal care,1,150,49.5,150
1000001350,08-11-2021,22:02,100093,Male,25,Personal care,3,125,29.25,375
1000001351,02-10-2020,20:58,100088,Female,56,Pharmaceuticals,3,130,28.5,390
1000001352,19-10-2021,17:40,100014,Male,57,Furniture,2,1500,260,3000
1000001353,04-09-2021,21:59,10003,Male,31,Furniture,1,1500,235,1500
1000001354,17-09-2021,09:34,10005,Female,49,Personal care,4,150,26.5,600
1000001355,17-09-2021,13:19,1000107,Female,55,Furniture,1,1500,155,1500
1000001356,18-12-2021,21:31,100011,Male,50,Furniture,3,1500,245,4500
1000001357,20-03-2021,19:14,10003,Female,40,Furniture,3,125,11.5,375
1000001358,04-05-2021,21:40,10005,Female,32,Personal care,1,1300,156,1300
1000001359,17-05-2020,22:21,100055,Male,50,Pharmaceuticals,1,150,19,150
1000001360,18-06-2020,09:31,100093,Male,42,Pharmaceuticals,4,125,6.25,500
1000001361,12-09-2021,16:00,100089,Female,34,Furniture,4,1300,153,5200
1000001362,21-11-2021,18:53,1000104,Male,50,Pharmaceuticals,1,125,11,125
1000001363,04-07-2021,20:27,100033,Male,64,Personal care,1,125,7.75,125
1000001364,23-09-2021,17:04,100072,Female,19,Personal care,1,1500,250,1500
1000001365,08-11-2021,20:22,100018,Male,31,Pharmaceuticals,1,1300,156,1300
1000001366,01-01-2020,11:34,100025,Male,57,Pharmaceuticals,2,150,23.5,300
1000001367,15-04-2020,11:38,100016,Female,,Furniture,1,150,15.5,150
1000001368,08-03-2020,21:29,1000145,Female,56,Pharmaceuticals,4,1300,132,5200
1000001369,10-10-2020,21:14,100064,Male,23,Furniture,3,1500,180,4500
1000001370,04-11-2020,22:51,100090,Male,23,Furniture,2,130,36,260
1000001371,06-05-2020,06:52,100041,Female,20,Personal care,1,125,13.5,125
1000001372,18-03-2020,10:53,100060,Female,24,Personal care,3,1500,145,4500
1000001373,02-10-2021,20:26,100064,Female,25,Personal care,2,1300,294,2600
1000001374,23-03-2021,22:03,10003,Female,59,Personal care,3,125,8.25,375
1000001375,01-10-2020,17:50,100079,Male,32,Pharmaceuticals,1,150,59,150
1000001376,15-07-2021,19:49,10003,Female,64,Personal care,1,130,9.9,130
1000001377,21-03-2020,07:52,100071,Female,46,Pharmaceuticals,4,150,14,600
1000001378,28-04-2020,21:56,100027,Male,50,Personal care,1,1300,132,1300
1000001379,02-01-2020,06:23,100069,Female,47,Pharmaceuticals,1,125,7.25,125
1000001380,09-02-2021,19:45,10003,Male,56,Furniture,2,1300,159,2600
1000001381,26-10-2020,17:26,100048,Female,44,Pharmaceuticals,4,125,7.75,500
1000001382,20-05-2021,18:13,1000139,Female,53,Pharmaceuticals,2,1500,185,3000
1000001383,06-09-2021,09:13,100068,Female,46,Personal care,3,130,14.1,390
1000001384,17-12-2021,20:23,1000106,Male,55,Pharmaceuticals,1,1500,260,1500
1000001385,07-11-2021,19:22,100055,Male,50,Furniture,3,1500,505,4500
1000001386,19-12-2021,14:06,1000110,Female,54,Furniture,2,1300,81,2600
1000001387,26-07-2020,17:48,100037,Male,44,Personal care,1,130,15.6,130
1000001388,13-10-2021,18:12,100089,Male,50,Furniture,1,125,6.75,125
1000001389,27-09-2021,18:11,100060,Male,21,Pharmaceuticals,2,125,9.5,250
